,x,y,particle_id,frame_number
2961,1381.2894736842106,299.94736842105266,1579.0,92
2970,1362.75,304.0,1582.0,92
2981,1385.0,316.5,1590.0,92
2984,1436.5862068965516,320.6896551724138,1592.0,92
2985,1458.032258064516,323.5483870967742,1593.0,92
2768,324.0,252.5,1604.0,92
2814,1410.12,260.14,1662.0,92
2919,427.25,286.525,1772.0,92
2928,1382.8076923076924,287.38461538461536,1776.0,92
2931,443.0,289.30434782608694,1777.0,92
2937,943.0,291.4117647058824,1810.0,92
2763,416.52272727272725,251.5681818181818,1838.0,92
2819,1470.0714285714287,261.5,1892.0,92
2832,477.7391304347826,269.5,1900.0,92
2842,1256.162162162162,271.05405405405406,1933.0,92
2897,496.26,282.7,1963.0,92
2899,515.3673469387755,283.51020408163265,1973.0,92
2923,1455.2592592592594,286.55555555555554,1997.0,92
2935,1475.3870967741937,290.61290322580646,2008.0,92
2946,1493.842105263158,293.1578947368421,2015.0,92
2974,1483.9122807017543,307.2280701754386,2043.0,92
2836,410.525,270.45,2129.0,92
2867,448.33644859813086,276.196261682243,2166.0,92
2924,1559.3561643835617,288.13698630136986,2227.0,92
2788,1060.0869565217392,254.56521739130434,2322.0,92
2812,1330.892857142857,259.9642857142857,2348.0,92
2854,1377.8775510204082,272.46938775510205,2387.0,92
2874,1280.6222222222223,275.53333333333336,2404.0,92
2910,1291.8857142857144,284.54285714285714,2443.0,92
2945,1279.6976744186047,293.4418604651163,2478.0,92
2983,1422.3684210526317,319.7368421052632,2511.0,92
2769,400.17857142857144,252.0,2526.0,92
2764,469.5882352941176,251.7058823529412,2527.0,92
2782,1041.0754716981132,253.9433962264151,2541.0,92
2804,909.8,258.0,2552.0,92
2872,1445.076923076923,274.15384615384613,2631.0,92
2883,1482.2777777777778,276.3333333333333,2632.0,92
2875,1407.516129032258,276.1290322580645,2638.0,92
2884,282.5416666666667,277.9791666666667,2644.0,92
2888,1493.5,277.0,2646.0,92
2780,924.377358490566,253.47169811320754,2770.0,92
2791,1387.0,255.0,2781.0,92
2815,1294.1818181818182,260.1818181818182,2805.0,92
2825,580.5,267.1666666666667,2815.0,92
2829,567.08,268.46,2819.0,92
2973,1461.5,304.0,2963.0,92
